name,category,count,codes
中小银行,3,28,"['001227', '002142', '002807', '002839', '002936', '002948', '002958', '002966', '600015', '600908', '600919', '600926', '600928', '601009', '601077', '601128', '601169', '601187', '601229', '601528', '601577', '601825', '601838', '601860', '601916', '601963', '601997', '603323']"
百元股,3,289,"['000988', '001270', '001309', '001339', '001359', '001389', '002008', '002028', '002281', '002353', '002371', '002384', '002409', '002428', '002463', '002636', '002718', '002821', '002850', '002851', '002916', '002938', '002975', '002980', '003031', '300033', '300223', '300236', '300274', '300308', '300373', '300394', '300395', '300408', '300436', '300454', '300475', '300476', '300489', '300502', '300548', '300567', '300570', '300604', '300620', '300661', '300666', '300672', '300720', '300750', '300751', '300757', '300760', '300776', '300814', '300835', '300843', '300857', '300866', '300868', '300870', '300953', '300959', '300969', '300972', '300990', '301018', '301031', '301086', '301093', '301095', '301123', '301128', '301165', '301183', '301191', '301196', '301200', '301205', '301217', '301232', '301269', '301285', '301306', '301308', '301319', '301326', '301338', '301345', '301362', '301369', '301373', '301377', '301392', '301396', '301421', '301486', '301488', '301489', '301511', '301529', '301536', '301563', '301568', '301583', '301589', '301590', '301592', '301603', '301611', '301626', '301629', '301630', '301666', '301680', '301682', '301683', '301696', '600183', '600436', '600519', '600563', '600584', '600809', '601100', '601799', '601869', '603019', '603061', '603083', '603115', '603124', '603129', '603163', '603186', '603256', '603259', '603268', '603290', '603297', '603444', '603501', '603516', '603629', '603773', '603893', '603929', '603986', '603991', '605178', '605289', '605376', '605499', '688002', '688003', '688008', '688012', '688017', '688018', '688019', '688020', '688025', '688027', '688028', '688031', '688037', '688041', '688047', '688048', '688052', '688059', '688068', '688072', '688082', '688099', '688103', '688110', '688111', '688120', '688123', '688125', '688141', '688143', '688146', '688147', '688160', '688167', '688169', '688183', '688188', '688195', '688200', '688205', '688213', '688220', '688233', '688234', '688235', '688256', '688258', '688260', '688261', '688266', '688268', '688271', '688275', '688279', '688300', '688301', '688308', '688313', '688322', '688325', '688328', '688331', '688332', '688333', '688347', '688359', '688361', '688362', '688368', '688372', '688383', '688392', '688409', '688411', '688416', '688456', '688498', '688502', '688503', '688506', '688507', '688515', '688519', '688521', '688525', '688531', '688535', '688536', '688545', '688578', '688585', '688603', '688605', '688608', '688610', '688615', '688617', '688622', '688627', '688629', '688630', '688635', '688652', '688661', '688662', '688667', '688668', '688686', '688691', '688692', '688702', '688720', '688766', '688775', '688777', '688785', '688787', '688790', '688795', '688796', '688797', '688802', '688807', '688808', '688809', '688813', '688820', '688981', '920045', '920125', '920178', '920186', '920211', '920438', '920493', '920982']"
低价股,3,257,"['000008', '000010', '000016', '000031', '000056', '000068', '000069', '000078', '000402', '000488', '000517', '000523', '000545', '000552', '000560', '000563', '000564', '000631', '000639', '000656', '000659', '000677', '000709', '000717', '000718', '000727', '000761', '000785', '000793', '000797', '000816', '000820', '000826', '000838', '000839', '000882', '000889', '000897', '000898', '000903', '000926', '000927', '000980', '000981', '001227', '002005', '002021', '002024', '002076', '002086', '002102', '002109', '002110', '002122', '002124', '002127', '002133', '002146', '002157', '002175', '002210', '002217', '002219', '002239', '002247', '002263', '002269', '002285', '002305', '002306', '002307', '002309', '002310', '002314', '002321', '002323', '002356', '002374', '002377', '002385', '002390', '002421', '002425', '002431', '002445', '002470', '002482', '002486', '002489', '002495', '002496', '002501', '002506', '002514', '002526', '002535', '002542', '002547', '002551', '002554', '002589', '002596', '002607', '002622', '002630', '002640', '002656', '002663', '002689', '002694', '002717', '002721', '002726', '002731', '002936', '002958', '300010', '300027', '300078', '300091', '300094', '300110', '300111', '300152', '300159', '300185', '300197', '300198', '300237', '300256', '300266', '300338', '300352', '300355', '300370', '300477', '301139', '600008', '600010', '600017', '600022', '600067', '600082', '600103', '600108', '600117', '600136', '600157', '600159', '600162', '600165', '600169', '600170', '600180', '600187', '600208', '600217', '600221', '600227', '600231', '600239', '600248', '600252', '600261', '600280', '600293', '600303', '600307', '600322', '600325', '600340', '600365', '600370', '600383', '600400', '600408', '600423', '600439', '600448', '600467', '600477', '600491', '600503', '600512', '600515', '600518', '600527', '600533', '600537', '600567', '600568', '600569', '600581', '600606', '600617', '600622', '600653', '600654', '600657', '600665', '600675', '600688', '600691', '600715', '600734', '600743', '600751', '600759', '600782', '600807', '600808', '600815', '600816', '600844', '600868', '600871', '600881', '600935', '600939', '600959', '600965', '600981', '601005', '601010', '601011', '601106', '601188', '601228', '601333', '601388', '601518', '601588', '601599', '601618', '601718', '601828', '601860', '601866', '601868', '601880', '601908', '601916', '601929', '601992', '601996', '603030', '603077', '603359', '603363', '603377', '603718', '688121', '688496', '688538', '920023', '920370', '920819']"
风险提示,3,55,"['000652', '000663', '000668', '000692', '000818', '000839', '000972', '000980', '000995', '002069', '002124', '002146', '002191', '002229', '002289', '002520', '002529', '002535', '002629', '002715', '002743', '002855', '300056', '300097', '300163', '300169', '300197', '300209', '300266', '300313', '300340', '300426', '300500', '300506', '300551', '301152', '600076', '600208', '600403', '600530', '600540', '600545', '600603', '600892', '603023', '603117', '603226', '603322', '603616', '603778', '603800', '605255', '688573', '688793', '920469']"
低安全分,3,258,"['000020', '000042', '000068', '000428', '000430', '000520', '000525', '000536', '000545', '000546', '000561', '000566', '000567', '000571', '000595', '000608', '000652', '000663', '000668', '000679', '000691', '000692', '000697', '000702', '000712', '000716', '000721', '000727', '000759', '000802', '000818', '000829', '000839', '000890', '000892', '000908', '000972', '000980', '000995', '001229', '001287', '001331', '002023', '002031', '002036', '002037', '002047', '002052', '002069', '002072', '002124', '002146', '002182', '002191', '002212', '002229', '002247', '002269', '002289', '002309', '002313', '002316', '002329', '002343', '002368', '002369', '002370', '002374', '002377', '002383', '002387', '002388', '002470', '002480', '002486', '002491', '002496', '002506', '002513', '002519', '002520', '002524', '002529', '002535', '002564', '002573', '002596', '002601', '002607', '002622', '002629', '002638', '002640', '002652', '002679', '002715', '002743', '002778', '002813', '002829', '002855', '002857', '002868', '002905', '002963', '300022', '300056', '300071', '300093', '300094', '300097', '300103', '300111', '300131', '300157', '300159', '300163', '300169', '300197', '300209', '300210', '300225', '300250', '300253', '300264', '300266', '300269', '300313', '300329', '300340', '300424', '300426', '300459', '300461', '300464', '300478', '300492', '300500', '300506', '300513', '300530', '300536', '300551', '300621', '300626', '300663', '300670', '300688', '300730', '300778', '300796', '300807', '300842', '300899', '300912', '300935', '300937', '300961', '300983', '301112', '301118', '301152', '301235', '301292', '301296', '301321', '301372', '600072', '600076', '600110', '600172', '600208', '600212', '600280', '600281', '600307', '600319', '600322', '600358', '600375', '600397', '600403', '600405', '600439', '600481', '600518', '600530', '600540', '600545', '600589', '600603', '600606', '600666', '600682', '600703', '600706', '600715', '600749', '600777', '600783', '600807', '600831', '600844', '600869', '600871', '600892', '600939', '600973', '600981', '600996', '601106', '601162', '601212', '601828', '601933', '603023', '603077', '603108', '603117', '603139', '603169', '603226', '603322', '603363', '603381', '603389', '603567', '603616', '603669', '603778', '603779', '603800', '603815', '605178', '605255', '605388', '688005', '688062', '688078', '688089', '688132', '688260', '688317', '688409', '688478', '688485', '688511', '688529', '688573', '688670', '688793', '920149', '920152', '920405', '920469', '920719', '920748', '920974']"
昨日涨停,3,86,"['000008', '000036', '000078', '000554', '000636', '000639', '000677', '000703', '000759', '000968', '001226', '001283', '001388', '001389', '002128', '002141', '002162', '002243', '002245', '002250', '002357', '002379', '002384', '002432', '002463', '002484', '002523', '002532', '002536', '002628', '002636', '002718', '002838', '002975', '003001', '300164', '300209', '300566', '300912', '300937', '301100', '301259', '600180', '600183', '600227', '600255', '600293', '600354', '600403', '600491', '600497', '600595', '600664', '600746', '600759', '600829', '600844', '601101', '601969', '603012', '603042', '603065', '603077', '603137', '603186', '603197', '603201', '603222', '603367', '603466', '603489', '603516', '603577', '603580', '603619', '603730', '603806', '603989', '605028', '605133', '605189', '605196', '605255', '688192', '688216', '920821']"
昨曾涨停,3,24,"['000701', '001296', '001378', '002058', '002396', '002552', '002851', '002938', '300532', '300990', '301362', '600176', '600252', '600488', '600895', '601208', '601600', '601700', '603255', '603256', '603669', '603687', '605006', '920072']"
昨日跌停,3,25,"['001229', '001270', '002115', '002137', '002208', '002342', '002457', '002549', '002731', '002829', '300444', '600058', '600118', '600186', '600302', '600343', '600470', '600785', '600992', '603339', '603398', '603698', '603928', '603949', '605598']"
昨曾跌停,3,50,"['000066', '000547', '000668', '000810', '000901', '000938', '001208', '001365', '001399', '001400', '002079', '002272', '002361', '002407', '002430', '002446', '002465', '002600', '002611', '002617', '002674', '002792', '002897', '002929', '002935', '002956', '002986', '003009', '301295', '600129', '600198', '600360', '600405', '600671', '600703', '600783', '600879', '601369', '601608', '601698', '603131', '603272', '603296', '603373', '603496', '603800', '603823', '603881', '603933', '605287']"
昨日首板,3,68,"['000008', '000036', '000554', '000636', '000703', '000968', '001226', '001283', '001389', '002128', '002141', '002162', '002243', '002245', '002250', '002357', '002432', '002463', '002484', '002523', '002532', '002536', '002628', '002636', '002718', '002838', '300164', '300209', '300566', '300912', '300937', '301100', '301259', '600183', '600227', '600255', '600354', '600403', '600497', '600595', '600746', '600829', '600844', '601101', '601969', '603012', '603042', '603077', '603186', '603197', '603201', '603367', '603466', '603489', '603516', '603577', '603619', '603730', '603806', '603989', '605028', '605133', '605189', '605196', '605255', '688192', '688216', '920821']"
昨ST首板,3,2,"['000677', '600180']"
昨日连板,3,5,"['001388', '002379', '600664', '603065', '603137']"
昨ST连板,3,2,"['000078', '600491']"
昨日断板,3,8,"['000920', '001395', '003020', '600513', '600629', '600992', '601608', '605090']"
昨日较强,3,163,"['000049', '000060', '000100', '000155', '000408', '000534', '000612', '000626', '000630', '000637', '000737', '000751', '000831', '000878', '000902', '000931', '000933', '000949', '000951', '000960', '000989', '001210', '001238', '001296', '001299', '001359', '001380', '002020', '002052', '002056', '002058', '002090', '002114', '002123', '002145', '002156', '002174', '002185', '002203', '002259', '002266', '002273', '002289', '002365', '002392', '002428', '002436', '002458', '002480', '002513', '002521', '002546', '002566', '002578', '002582', '002645', '002706', '002708', '002745', '002774', '002787', '002826', '002827', '002859', '002899', '002980', '002996', '003018', '003031', '003033', '300107', '300157', '300483', '300502', '301099', '301127', '301176', '301205', '301217', '301377', '301408', '301448', '301511', '301584', '600095', '600110', '600219', '600228', '600256', '600281', '600292', '600295', '600330', '600331', '600350', '600367', '600487', '600490', '600500', '600527', '600547', '600549', '600576', '600691', '600692', '600711', '600713', '600714', '600777', '600808', '600810', '600846', '600871', '600888', '600909', '600936', '600989', '601233', '601388', '601666', '601677', '601700', '601882', '601899', '601968', '603002', '603110', '603115', '603127', '603132', '603162', '603180', '603211', '603228', '603259', '603262', '603271', '603308', '603386', '603393', '603618', '603757', '603777', '603779', '603810', '603929', '603976', '603986', '603991', '605020', '605058', '605066', '605258', '605376', '605389', '688048', '688069', '688163', '688257', '688309', '688388', '688498', '920125']"
昨日较弱,3,44,"['000032', '000034', '000062', '000066', '000524', '000595', '001331', '002149', '002202', '002258', '002272', '002361', '002402', '002408', '002519', '002544', '002558', '002792', '002824', '002865', '002897', '002910', '300533', '301005', '600151', '600360', '600363', '600389', '600405', '600602', '600877', '603135', '603496', '603933', '605090', '605123', '605287', '605399', '688102', '688258', '688375', '688387', '688523', '688629']"
昨日振荡,3,307,"['000021', '000026', '000032', '000034', '000042', '000063', '000066', '000070', '000301', '000417', '000426', '000510', '000518', '000534', '000545', '000593', '000608', '000657', '000668', '000691', '000766', '000779', '000807', '000811', '000892', '000908', '000931', '000933', '000938', '000960', '000962', '000970', '000977', '000980', '000988', '001256', '001287', '001296', '001298', '001309', '001314', '001331', '002008', '002020', '002025', '002038', '002046', '002049', '002052', '002056', '002058', '002077', '002080', '002082', '002083', '002090', '002119', '002123', '002138', '002156', '002174', '002180', '002185', '002203', '002258', '002261', '002266', '002273', '002281', '002289', '002294', '002317', '002329', '002348', '002350', '002354', '002360', '002364', '002365', '002396', '002402', '002409', '002422', '002428', '002436', '002440', '002491', '002514', '002515', '002541', '002546', '002552', '002579', '002581', '002603', '002630', '002631', '002632', '002645', '002650', '002654', '002655', '002667', '002708', '002726', '002730', '002738', '002741', '002745', '002747', '002760', '002774', '002787', '002788', '002796', '002815', '002821', '002827', '002828', '002837', '002843', '002845', '002849', '002851', '002856', '002859', '002881', '002897', '002900', '002903', '002910', '002916', '002921', '002929', '002956', '002957', '002970', '002972', '002980', '002986', '002989', '002990', '003004', '003018', '003020', '003026', '003030', '003033', '003036', '003043', '300214', '300283', '300534', '301125', '301165', '301191', '301248', '301295', '301526', '301584', '600067', '600105', '600110', '600129', '600162', '600172', '600176', '600191', '600203', '600206', '600222', '600228', '600246', '600252', '600288', '600330', '600331', '600353', '600360', '600362', '600367', '600391', '600408', '600410', '600428', '600475', '600487', '600488', '600489', '600490', '600498', '600500', '600520', '600547', '600584', '600601', '600602', '600619', '600629', '600667', '600673', '600745', '600769', '600770', '600857', '600881', '600888', '600936', '600962', '600973', '600988', '601002', '601133', '601168', '601208', '601233', '601369', '601869', '601899', '603002', '603005', '603019', '603061', '603067', '603068', '603083', '603087', '603090', '603110', '603115', '603118', '603120', '603122', '603127', '603162', '603163', '603211', '603219', '603228', '603229', '603233', '603255', '603256', '603259', '603261', '603262', '603269', '603271', '603285', '603296', '603308', '603313', '603316', '603318', '603322', '603336', '603386', '603416', '603459', '603496', '603538', '603559', '603588', '603608', '603615', '603618', '603629', '603669', '603678', '603690', '603726', '603738', '603757', '603773', '603779', '603800', '603823', '603836', '603843', '603890', '603893', '603929', '603931', '603936', '603956', '603986', '603991', '603993', '605006', '605066', '605089', '605111', '605178', '605208', '605303', '605376', '605555', '605588', '688048', '688072', '688189', '688258', '688458', '688629', '688678', '688702', '920125']"
昨日强势,3,76,"['000055', '000301', '000608', '000657', '000701', '000766', '000807', '000811', '000962', '000970', '001206', '001378', '002080', '002083', '002281', '002329', '002348', '002422', '002440', '002490', '002552', '002648', '002741', '002768', '002788', '002821', '002851', '002938', '002957', '003030', '300191', '300489', '300534', '300990', '301125', '301362', '301526', '600010', '600067', '600105', '600176', '600188', '600222', '600252', '600259', '600353', '600362', '600408', '600428', '600488', '600546', '600985', '600988', '601168', '601208', '601600', '603067', '603083', '603087', '603233', '603256', '603313', '603459', '603538', '603588', '603615', '603669', '603687', '603993', '605006', '688183', '688458', '688479', '688519', '920072', '920088']"
昨日弱势,3,33,"['000547', '000551', '000668', '000810', '000901', '001208', '001268', '001365', '001399', '002079', '002261', '002430', '002446', '002465', '002611', '002617', '002739', '002956', '003009', '300065', '301295', '600198', '600671', '600783', '600845', '600879', '601608', '601698', '603131', '603373', '603800', '603881', '605089']"
昨日上榜,3,63,"['000636', '000989', '001270', '001365', '001388', '001399', '002079', '002185', '002245', '002379', '002384', '002396', '002457', '002463', '002490', '002549', '002552', '002617', '002636', '002842', '003001', '003020', '003030', '300065', '300164', '300209', '300214', '300444', '300532', '300534', '300566', '301259', '301295', '301520', '600129', '600288', '600360', '600403', '600470', '600488', '600785', '600844', '603065', '603077', '603127', '603313', '603318', '603339', '603459', '603466', '603538', '603669', '605598', '688192', '688216', '688458', '688519', '920072', '920081', '920088', '920125', '920193', '920821']"
昨高换手,3,47,"['000779', '000892', '000938', '000989', '001365', '001378', '001395', '002156', '002185', '002354', '002361', '002396', '002407', '002490', '002828', '002842', '002903', '002910', '003001', '003020', '003030', '300069', '300164', '300214', '300534', '301295', '301310', '301362', '301379', '301516', '301520', '301584', '600172', '600288', '600360', '600488', '600513', '600584', '600664', '603110', '603120', '603137', '603162', '603318', '603459', '603538', '920088']"
昨成交20,3,20,"['000725', '000938', '000977', '002156', '002185', '002371', '002384', '300308', '300394', '300502', '300750', '600487', '600584', '603986', '688008', '688012', '688041', '688072', '688256', '688981']"
昨收活跃,3,4,"['002470', '301557', '601577', '920879']"
昨日突涨,3,2,"['002523', '603197']"
陆股通重,3,100,"['000096', '000333', '000400', '000423', '000513', '000651', '000786', '000921', '000999', '002028', '002032', '002035', '002050', '002106', '002158', '002270', '002271', '002311', '002353', '002371', '002372', '002439', '002472', '002508', '002543', '002557', '002563', '002572', '002648', '002690', '002705', '002773', '002831', '002837', '002930', '002938', '003006', '300012', '300124', '300274', '300470', '300487', '300750', '300760', '300866', '600025', '600029', '600066', '600094', '600096', '600132', '600176', '600183', '600219', '600309', '600312', '600346', '600362', '600373', '600380', '600406', '600519', '600582', '600660', '600690', '600803', '600885', '600900', '600968', '600971', '601019', '601100', '601138', '601179', '601231', '601598', '601799', '601808', '601811', '601872', '601901', '603195', '603288', '603338', '603489', '603501', '603515', '603556', '603596', '603605', '603713', '603766', '603882', '603883', '603939', '605365', '605499', '688036', '688188', '688686']"
科创次新,3,22,"['688635', '688712', '688727', '688759', '688765', '688781', '688783', '688785', '688790', '688795', '688796', '688797', '688802', '688805', '688807', '688808', '688809', '688811', '688813', '688816', '688818', '688820']"
近端次新,3,36,"['001237', '001248', '001312', '001365', '001393', '001399', '301513', '301531', '301599', '301666', '301669', '603293', '603407', '603435', '688635', '688797', '688808', '688820', '920072', '920083', '920096', '920125', '920126', '920156', '920161', '920177', '920178', '920186', '920191', '920193', '920200', '920206', '920211', '920218', '920220', '920222']"
次新预增,3,3,"['301563', '301696', '603459']"
次新超跌,3,105,"['001220', '001221', '001233', '001237', '001248', '001280', '001285', '001312', '001325', '001365', '001369', '001386', '001393', '001396', '001399', '301449', '301491', '301513', '301531', '301575', '301584', '301599', '301609', '301632', '301656', '301666', '301667', '301668', '301669', '301687', '600930', '601026', '601112', '603092', '603248', '603262', '603284', '603293', '603334', '603352', '603370', '603376', '603402', '603406', '603407', '603418', '603435', '688635', '688759', '688765', '688790', '688797', '688805', '688816', '920003', '920005', '920007', '920009', '920012', '920018', '920022', '920028', '920035', '920036', '920050', '920056', '920072', '920076', '920078', '920080', '920083', '920086', '920091', '920096', '920100', '920101', '920112', '920119', '920121', '920124', '920125', '920126', '920136', '920156', '920158', '920159', '920160', '920161', '920166', '920168', '920177', '920178', '920180', '920183', '920187', '920188', '920189', '920191', '920193', '920200', '920206', '920211', '920218', '920220', '920222']"
送转超跌,3,3,"['000525', '600375', '603007']"
最近多板,3,57,"['000506', '000759', '000887', '000892', '000920', '000977', '001208', '001229', '001365', '001388', '001395', '002067', '002185', '002346', '002379', '002384', '002396', '002414', '002490', '002674', '002677', '002774', '002815', '002828', '002829', '002841', '002910', '002951', '002975', '002989', '003001', '003020', '301251', '301379', '600094', '600206', '600288', '600293', '600513', '600629', '600664', '600992', '601608', '603065', '603137', '603155', '603211', '603222', '603313', '603580', '603726', '603757', '603898', '603928', '603933', '605090', '688432']"
最近异动,3,192,"['000021', '000034', '000063', '000066', '000070', '000078', '000417', '000518', '000547', '000566', '000620', '000725', '000779', '000823', '000880', '000892', '000938', '000970', '000977', '001208', '001229', '001248', '001309', '001314', '001339', '001359', '001365', '001378', '001395', '001399', '002008', '002038', '002049', '002077', '002119', '002131', '002141', '002144', '002149', '002151', '002156', '002167', '002185', '002208', '002245', '002261', '002272', '002297', '002317', '002329', '002342', '002354', '002361', '002364', '002396', '002402', '002409', '002413', '002421', '002428', '002490', '002491', '002514', '002519', '002520', '002536', '002559', '002579', '002584', '002617', '002635', '002667', '002674', '002693', '002726', '002728', '002745', '002747', '002792', '002815', '002828', '002829', '002845', '002851', '002897', '002902', '002903', '002910', '002929', '002971', '002975', '002976', '002990', '003001', '003020', '003026', '003030', '003043', '300065', '300069', '301092', '301117', '301218', '301232', '301520', '600105', '600129', '600172', '600203', '600206', '600227', '600228', '600246', '600288', '600360', '600367', '600396', '600410', '600470', '600487', '600488', '600498', '600513', '600520', '600552', '600584', '600641', '600667', '600756', '600759', '603005', '603019', '603065', '603078', '603083', '603110', '603118', '603120', '603127', '603137', '603162', '603183', '603186', '603222', '603257', '603283', '603285', '603313', '603339', '603407', '603459', '603466', '603538', '603601', '603618', '603619', '603669', '603690', '603738', '603757', '603773', '603778', '603906', '603928', '603931', '603986', '603991', '605208', '920015', '920035', '920072', '920083', '920088', '920125', '920136', '920161', '920181', '920189', '920190', '920193', '920211', '920222', '920230', '920267', '920367', '920478', '920510', '920662', '920725', '920790', '920943', '920981']"
最近情绪,3,400,"['000008', '000021', '000026', '000036', '000048', '000070', '000417', '000506', '000510', '000519', '000524', '000547', '000551', '000554', '000566', '000573', '000593', '000620', '000628', '000636', '000672', '000700', '000703', '000725', '000759', '000810', '000811', '000823', '000887', '000892', '000901', '000920', '000933', '000948', '000968', '000969', '000977', '000980', '000989', '001207', '001208', '001226', '001229', '001268', '001270', '001283', '001309', '001313', '001331', '001365', '001388', '001389', '001395', '001399', '001400', '002008', '002023', '002038', '002046', '002056', '002057', '002067', '002068', '002115', '002121', '002128', '002132', '002137', '002141', '002144', '002149', '002151', '002152', '002156', '002158', '002162', '002167', '002185', '002192', '002202', '002208', '002240', '002243', '002245', '002249', '002250', '002272', '002274', '002281', '002297', '002317', '002338', '002342', '002346', '002350', '002357', '002361', '002364', '002379', '002384', '002388', '002396', '002402', '002407', '002409', '002413', '002414', '002427', '002428', '002432', '002436', '002446', '002457', '002463', '002465', '002466', '002467', '002471', '002479', '002484', '002490', '002491', '002497', '002518', '002520', '002523', '002524', '002532', '002534', '002536', '002544', '002546', '002548', '002549', '002552', '002565', '002579', '002600', '002606', '002617', '002623', '002628', '002632', '002636', '002642', '002674', '002677', '002681', '002693', '002709', '002718', '002733', '002735', '002739', '002741', '002745', '002747', '002757', '002774', '002787', '002792', '002810', '002812', '002815', '002824', '002828', '002829', '002830', '002838', '002841', '002845', '002851', '002861', '002865', '002885', '002903', '002907', '002910', '002916', '002921', '002931', '002935', '002951', '002955', '002970', '002975', '002976', '002980', '002989', '002990', '003001', '003005', '003009', '003018', '003020', '003030', '003037', '003043', '300017', '300065', '300069', '300164', '300209', '300214', '300255', '300369', '300444', '300454', '300469', '300475', '300522', '300534', '300566', '300626', '300786', '300912', '300937', '301100', '301117', '301202', '301251', '301259', '301307', '301321', '301326', '301379', '301607', '600058', '600072', '600094', '600110', '600113', '600118', '600129', '600151', '600172', '600176', '600183', '600184', '600186', '600192', '600206', '600227', '600228', '600255', '600288', '600293', '600301', '600330', '600343', '600345', '600350', '600353', '600354', '600363', '600366', '600376', '600379', '600391', '600396', '600403', '600410', '600418', '600428', '600458', '600470', '600487', '600497', '600498', '600501', '600513', '600520', '600522', '600536', '600539', '600545', '600552', '600562', '600584', '600595', '600596', '600602', '600629', '600664', '600667', '600671', '600685', '600707', '600746', '600749', '600756', '600770', '600783', '600785', '600793', '600800', '600821', '600829', '600844', '600855', '600877', '600879', '600881', '600888', '600909', '600977', '600984', '600992', '601002', '601101', '601127', '601608', '601698', '601858', '601969', '601991', '603001', '603002', '603005', '603006', '603011', '603012', '603020', '603026', '603032', '603042', '603061', '603065', '603077', '603078', '603110', '603115', '603120', '603127', '603131', '603135', '603137', '603150', '603151', '603155', '603156', '603162', '603178', '603179', '603183', '603186', '603197', '603201', '603211', '603222', '603223', '603236', '603267', '603269', '603270', '603285', '603286', '603296', '603313', '603316', '603318', '603322', '603329', '603339', '603355', '603367', '603380', '603386', '603466', '603488', '603489', '603496', '603516', '603538', '603556', '603559', '603577', '603578', '603580', '603588', '603596', '603601', '603608', '603610', '603615', '603616', '603618', '603619', '603636', '603638', '603660', '603661', '603666', '603669', '603677', '603678', '603688', '603698', '603725', '603726']"
近期复牌,3,29,"['000008', '000524', '000793', '001331', '002160', '002175', '002729', '300214', '300332', '300411', '300665', '600228', '600405', '600491', '600717', '601369', '603001', '603137', '603159', '603580', '603721', '603722', '603789', '688072', '688121', '688143', '688146', '688260', '688689']"
活跃股,3,100,"['000566', '000892', '000938', '002077', '002119', '002137', '002141', '002167', '002185', '002272', '002342', '002354', '002361', '002396', '002407', '002457', '002520', '002559', '002579', '002584', '002617', '002635', '002747', '002828', '002830', '002910', '002971', '002979', '003026', '300041', '300071', '300139', '300145', '300162', '300163', '300164', '300179', '300499', '300503', '300505', '300540', '300545', '300561', '300607', '300684', '300706', '300721', '300821', '300912', '301013', '301067', '301092', '301099', '301191', '301201', '301232', '301251', '301307', '301317', '301373', '301379', '301418', '301421', '301499', '301516', '301520', '301526', '301563', '301687', '600110', '600172', '600206', '600288', '600360', '600470', '600488', '600520', '600667', '603065', '603078', '603399', '603466', '603538', '603778', '603928', '688507', '688530', '688549', '688691', '688727', '688783', '688795', '688802', '688813', '688818', '920088', '920367', '920510', '920662', '920725']"
不活跃股,3,37,"['001322', '001333', '001356', '002088', '002116', '301004', '301088', '301102', '600648', '600817', '600834', '603107', '603153', '603215', '603230', '603235', '603280', '603307', '603551', '603639', '603755', '603788', '605003', '605005', '605158', '605183', '605259', '688060', '688193', '688370', '688420', '688459', '688529', '688533', '688569', '688570', '688606']"
历史新高,3,7,"['300214', '300990', '301191', '603065', '603137', '603580', '688072']"
历史新低,3,51,"['001239', '001277', '001279', '001335', '001376', '001979', '003032', '003038', '300784', '300904', '300941', '301062', '301266', '301268', '301278', '301311', '301325', '301522', '301535', '301551', '301556', '301560', '301581', '301586', '301590', '301601', '301622', '301636', '301658', '603381', '603382', '603409', '603982', '605077', '688007', '688032', '688223', '688339', '688348', '688408', '688429', '688599', '688695', '688750', '688775', '688789', '920029', '920068', '920106', '920108', '920128']"
近期新高,3,82,"['000048', '000779', '000938', '000977', '001229', '001270', '001314', '002185', '002317', '002396', '002457', '002536', '002674', '002745', '002841', '002845', '003004', '300214', '300487', '300506', '300540', '300553', '300592', '300604', '300649', '300684', '300689', '300990', '301092', '301099', '301165', '301191', '301307', '301310', '301321', '301379', '301392', '301520', '301588', '301607', '600288', '600360', '600428', '600584', '603065', '603127', '603137', '603580', '603669', '603928', '603991', '605208', '688002', '688041', '688061', '688072', '688103', '688120', '688123', '688135', '688175', '688202', '688206', '688207', '688262', '688319', '688328', '688347', '688362', '688371', '688372', '688387', '688392', '688432', '688584', '688605', '688629', '688702', '688710', '688720', '688802', '688981']"
